Latitude,Longitude,Land_Price_lakhs_per_acre
21.948080808080807,75.78787878787878,81.39416592200007
22.05151515151515,75.78787878787878,75.47740013069685
22.154949494949495,75.78787878787878,89.59262037701981
22.25838383838384,75.78787878787878,58.50196921388884
22.361818181818183,75.78787878787878,80.79420081591411
22.465252525252524,75.78787878787878,93.51848966556341
22.568686868686868,75.78787878787878,65.84024462383312
22.672121212121212,75.78787878787878,89.88080220369199
22.775555555555556,75.78787878787878,86.13635862694531
22.8789898989899,75.78787878787878,94.4846895352775
22.98242424242424,75.78787878787878,90.50066164303982
23.085858585858585,75.78787878787878,86.93930089923617
23.18929292929293,75.78787878787878,65.49067918613542
23.292727272727273,75.78787878787878,71.57474416782583
23.396161616161617,75.78787878787878,74.1925735342731
23.499595959595958,75.78787878787878,71.68017332689544
23.6030303030303,75.78787878787878,73.9481092037081
23.706464646464646,75.78787878787878,73.2821450002672
23.80989898989899,75.78787878787878,59.387453973019966
23.913333333333334,75.78787878787878,93.6240962798886
24.016767676767678,75.78787878787878,55.12490248879783
24.12020202020202,75.78787878787878,64.15271516366164
24.223636363636363,75.78787878787878,57.81875679691932
24.327070707070707,75.78787878787878,91.5150323507425
24.43050505050505,75.78787878787878,69.94295744792994
24.53393939393939,75.78787878787878,56.39525515848595
24.637373737373736,75.78787878787878,76.92773657820723
24.74080808080808,75.78787878787878,79.60841519441807
24.844242424242424,75.78787878787878,91.57383056815642
24.947676767676768,75.78787878787878,56.550735451316456
25.051111111111112,75.78787878787878,73.24277306274723
25.154545454545456,75.78787878787878,87.25559311972249
25.257979797979797,75.78787878787878,55.763938738893174
25.36141414141414,75.78787878787878,88.46042601672802
25.464848484848485,75.78787878787878,77.4091665208915
25.568282828282825,75.78787878787878,59.633144250676075
25.67171717171717,75.78787878787878,71.84623426419861
25.775151515151514,75.78787878787878,80.75229621700755
25.878585858585858,75.78787878787878,78.10020110622563
25.982020202020202,75.78787878787878,65.61451078076496
26.085454545454546,75.78787878787878,71.54404299056533
26.18888888888889,75.78787878787878,72.61256098075997
26.29232323232323,75.78787878787878,68.14753485878087
26.395757575757575,75.78787878787878,80.43938064408789
26.49919191919192,75.78787878787878,65.44353162503076
26.602626262626263,75.78787878787878,56.234860670393
26.706060606060603,75.78787878787878,63.84021791797009
26.809494949494947,75.78787878787878,73.89170866315544
26.91292929292929,75.78787878787878,84.06547765827364
27.016363636363636,75.78787878787878,71.49535985488754
27.11979797979798,75.78787878787878,62.067071783958006
27.223232323232324,75.78787878787878,92.39739022237468
27.326666666666664,75.78787878787878,84.75935746315038
27.43010101010101,75.78787878787878,63.49041993236051
27.533535353535353,75.78787878787878,82.64107245499105
27.636969696969697,75.78787878787878,67.81725942865789
27.740404040404037,75.78787878787878,92.620374418232
27.84383838383838,75.78787878787878,84.4829165689593
27.947272727272725,75.78787878787878,72.99273104265123
28.05070707070707,75.78787878787878,80.38371783421256
28.154141414141414,75.78787878787878,56.44123201669067
28.257575757575758,75.78787878787878,82.41406182056339
28.361010101010102,75.78787878787878,57.95365983973022
28.464444444444442,75.78787878787878,69.5842302868166
28.567878787878787,75.78787878787878,63.63452605897339
28.67131313131313,75.78787878787878,92.78459869671818
28.77474747474747,75.78787878787878,69.33665190185936
28.878181818181815,75.78787878787878,73.50431684232065
28.98161616161616,75.78787878787878,88.92429204242262
29.085050505050503,75.78787878787878,88.79456885757855
29.188484848484848,75.78787878787878,81.64971186065854
29.29191919191919,75.78787878787878,78.84617243443606
29.395353535353536,75.78787878787878,90.67688212863771
29.49878787878788,75.78787878787878,89.53085447120282
29.60222222222222,75.78787878787878,78.5832650130416
29.705656565656565,75.78787878787878,82.01196254664615
29.80909090909091,75.78787878787878,55.828046014745595
29.91252525252525,75.78787878787878,58.266405497241834
30.015959595959593,75.78787878787878,63.386834815557606
30.119393939393937,75.78787878787878,72.65097105775126
30.22282828282828,75.78787878787878,89.92863372211053
30.326262626262626,75.78787878787878,71.22766461399337
30.42969696969697,75.78787878787878,59.75888275277336
30.533131313131314,75.78787878787878,58.32571232837175
30.636565656565654,75.78787878787878,94.86388934294246
30.74,75.78787878787878,79.63027974142832
20.5,75.82575757575758,90.1740706736912
20.603434343434344,75.82575757575758,79.69617789324852
20.706868686868688,75.82575757575758,67.4634850901808
20.81030303030303,75.82575757575758,61.10373142402583
20.913737373737373,75.82575757575758,63.75997764018336
21.017171717171717,75.82575757575758,72.08274927290167
21.12060606060606,75.82575757575758,73.19266588010072
21.224040404040405,75.82575757575758,73.8892838765076
21.327474747474746,75.82575757575758,74.01609747003279
21.43090909090909,75.82575757575758,70.9092707558068
21.534343434343434,75.82575757575758,55.57034786915406
21.637777777777778,75.82575757575758,71.96337740150798
21.741212121212122,75.82575757575758,78.22383081036213
21.844646464646466,75.82575757575758,76.69727665412961
21.948080808080807,75.82575757575758,89.69401573974598
22.05151515151515,75.82575757575758,61.119305877852035
22.154949494949495,75.82575757575758,94.64403267913562
22.25838383838384,75.82575757575758,87.99365201683655
22.361818181818183,75.82575757575758,69.32611456251658
22.465252525252524,75.82575757575758,71.64697427400291
22.568686868686868,75.82575757575758,66.5771930547759
22.672121212121212,75.82575757575758,80.29618428715749
22.775555555555556,75.82575757575758,80.87426148097846
22.8789898989899,75.82575757575758,86.87054878608808
22.98242424242424,75.82575757575758,81.17802882022315
23.085858585858585,75.82575757575758,57.195931803856375
23.18929292929293,75.82575757575758,55.122447896421846
23.292727272727273,75.82575757575758,90.2567055721981
23.396161616161617,75.82575757575758,86.20729105618153
23.499595959595958,75.82575757575758,64.98250483294207
23.6030303030303,75.82575757575758,73.50898541977126
23.706464646464646,75.82575757575758,67.2658888265135
23.80989898989899,75.82575757575758,83.60103557218382
23.913333333333334,75.82575757575758,66.63947740345839
24.016767676767678,75.82575757575758,66.2110147634252
24.12020202020202,75.82575757575758,76.23101638838335
24.223636363636363,75.82575757575758,60.80214837929211
24.327070707070707,75.82575757575758,79.17321673694289
24.43050505050505,75.82575757575758,90.51414791463435
24.53393939393939,75.82575757575758,86.12620881718203
24.637373737373736,75.82575757575758,75.37016294740936
24.74080808080808,75.82575757575758,78.68347434447911
24.844242424242424,75.82575757575758,92.67399642422143
24.947676767676768,75.82575757575758,55.07326199807318
25.051111111111112,75.82575757575758,59.113546975315984
25.154545454545456,75.82575757575758,79.52910907633526
25.257979797979797,75.82575757575758,61.70803623293098
25.36141414141414,75.82575757575758,59.87169851095909
25.464848484848485,75.82575757575758,78.19089729730122
25.568282828282825,75.82575757575758,69.0409355794493
25.67171717171717,75.82575757575758,60.69263277044393
25.775151515151514,75.82575757575758,92.0093024807405
25.878585858585858,75.82575757575758,64.66181748937399
25.982020202020202,75.82575757575758,87.33531720213763
26.085454545454546,75.82575757575758,74.39948262877584
26.18888888888889,75.82575757575758,61.028427596083795
26.29232323232323,75.82575757575758,55.53812875854709
26.395757575757575,75.82575757575758,85.70209558689734
26.49919191919192,75.82575757575758,77.57951649888449
26.602626262626263,75.82575757575758,79.19671977378806
26.706060606060603,75.82575757575758,93.24601638246432
26.809494949494947,75.82575757575758,82.29360547828094
26.91292929292929,75.82575757575758,77.42620437246491
27.016363636363636,75.82575757575758,78.88314492524057
27.11979797979798,75.82575757575758,57.335267357937795
27.223232323232324,75.82575757575758,86.56672078387447
27.326666666666664,75.82575757575758,78.92443956547892
27.43010101010101,75.82575757575758,94.50449562068187
27.533535353535353,75.82575757575758,83.17402681956378
27.636969696969697,75.82575757575758,72.47095927964959
27.740404040404037,75.82575757575758,91.50050712598224
27.84383838383838,75.82575757575758,81.9572945056707
27.947272727272725,75.82575757575758,78.1125213677558
28.05070707070707,75.82575757575758,82.18889884770316
28.154141414141414,75.82575757575758,71.8404339000621
28.257575757575758,75.82575757575758,56.0411778825185
28.361010101010102,75.82575757575758,85.57234970219487
28.464444444444442,75.82575757575758,74.89830089861384
28.567878787878787,75.82575757575758,65.56719479929698
28.67131313131313,75.82575757575758,79.54423531970376
28.77474747474747,75.82575757575758,86.17980701643808
28.878181818181815,75.82575757575758,67.4937193454374
28.98161616161616,75.82575757575758,62.38479499554466
29.085050505050503,75.82575757575758,55.694112279285335
29.188484848484848,75.82575757575758,94.21673339583849
29.29191919191919,75.82575757575758,82.28488593926984
29.395353535353536,75.82575757575758,69.62492655883668
29.49878787878788,75.82575757575758,88.5936157334732
29.60222222222222,75.82575757575758,61.85636275829131
29.705656565656565,75.82575757575758,82.44982227309931
29.80909090909091,75.82575757575758,82.15480803840134
29.91252525252525,75.82575757575758,80.5271269306767
30.015959595959593,75.82575757575758,71.92689968496404
30.119393939393937,75.82575757575758,94.33651906105047
30.22282828282828,75.82575757575758,70.19681982680002
30.326262626262626,75.82575757575758,59.88183897559568
30.42969696969697,75.82575757575758,61.97525749447845
30.533131313131314,75.82575757575758,78.56613133583053
30.636565656565654,75.82575757575758,62.779380000532505
30.74,75.82575757575758,60.81820999816423
20.5,75.86363636363636,56.37400498255941
20.603434343434344,75.86363636363636,86.52617634608772
20.706868686868688,75.86363636363636,74.44978345314269
20.81030303030303,75.86363636363636,56.76591964897948
20.913737373737373,75.86363636363636,66.5120253537182
21.017171717171717,75.86363636363636,77.2549916605918
21.12060606060606,75.86363636363636,60.264895571010456
21.224040404040405,75.86363636363636,79.0654639090072
21.327474747474746,75.86363636363636,80.16549215866853
21.43090909090909,75.86363636363636,77.57050835424121
21.534343434343434,75.86363636363636,78.62909446299494
21.637777777777778,75.86363636363636,87.04630841753306
21.741212121212122,75.86363636363636,60.64665249132798
21.844646464646466,75.86363636363636,61.84235957144825
21.948080808080807,75.86363636363636,87.22480726067445
22.05151515151515,75.86363636363636,83.64935474978816
22.154949494949495,75.86363636363636,74.79166769879227
22.25838383838384,75.86363636363636,55.47162434496913
22.361818181818183,75.86363636363636,90.20118828195558
22.465252525252524,75.86363636363636,81.33855303156835
22.568686868686868,75.86363636363636,71.09486413568456
22.672121212121212,75.86363636363636,56.55800506797612
22.775555555555556,75.86363636363636,57.22148799992576
22.8789898989899,75.86363636363636,82.90135710479642
22.98242424242424,75.86363636363636,94.120759861061
23.085858585858585,75.86363636363636,73.68125233786124
23.18929292929293,75.86363636363636,77.44987444821027
23.292727272727273,75.86363636363636,79.84571369665908
23.396161616161617,75.86363636363636,76.0575609028433
23.499595959595958,75.86363636363636,80.24271374434693
23.6030303030303,75.86363636363636,64.0124045958545
23.706464646464646,75.86363636363636,84.93403778542925
23.80989898989899,75.86363636363636,87.3898081693068
23.913333333333334,75.86363636363636,82.80971745558352
24.016767676767678,75.86363636363636,66.32405968420748
24.12020202020202,75.86363636363636,83.59112910936918
24.223636363636363,75.86363636363636,71.75967669220778
24.327070707070707,75.86363636363636,92.62204777381967
24.43050505050505,75.86363636363636,84.91627030516061
24.53393939393939,75.86363636363636,86.98583193413126
24.637373737373736,75.86363636363636,85.0716699274321
24.74080808080808,75.86363636363636,94.51101768063754
24.844242424242424,75.86363636363636,67.98738977049292
24.947676767676768,75.86363636363636,94.56513360570469
25.051111111111112,75.86363636363636,59.65576553769486
25.154545454545456,75.86363636363636,82.9908414649794
25.257979797979797,75.86363636363636,58.46494247150033
25.36141414141414,75.86363636363636,83.6984728477631
25.464848484848485,75.86363636363636,90.98466622628018
25.568282828282825,75.86363636363636,76.17189245104292
25.67171717171717,75.86363636363636,62.69495968076599
25.775151515151514,75.86363636363636,71.30746264308799
25.878585858585858,75.86363636363636,94.87948906707165
25.982020202020202,75.86363636363636,73.07370354697541
26.085454545454546,75.86363636363636,59.07064103222385
26.18888888888889,75.86363636363636,71.46657040436327
26.29232323232323,75.86363636363636,90.92820415880173
26.395757575757575,75.86363636363636,93.99182084009408
26.49919191919192,75.86363636363636,87.57192757707386
26.602626262626263,75.86363636363636,80.39688665516965
26.706060606060603,75.86363636363636,73.06544325327332
26.809494949494947,75.86363636363636,89.28303541528972
26.91292929292929,75.86363636363636,80.3460200840899
27.016363636363636,75.86363636363636,72.75060461671862
27.11979797979798,75.86363636363636,61.416532781575135
27.223232323232324,75.86363636363636,71.2009452054231
27.326666666666664,75.86363636363636,59.244864832217175
27.43010101010101,75.86363636363636,56.289545387405376
27.533535353535353,75.86363636363636,91.91933990716011
27.636969696969697,75.86363636363636,87.98104874493278
27.740404040404037,75.86363636363636,84.18533432708736
27.84383838383838,75.86363636363636,60.994763806389415
27.947272727272725,75.86363636363636,57.07230093603845
28.05070707070707,75.86363636363636,83.41795705404746
28.154141414141414,75.86363636363636,58.59590375630062
28.257575757575758,75.86363636363636,84.54657723221139
28.361010101010102,75.86363636363636,87.85849783297708
28.464444444444442,75.86363636363636,67.58796682096371
28.567878787878787,75.86363636363636,79.98097044718227
28.67131313131313,75.86363636363636,83.94173314334309
28.77474747474747,75.86363636363636,81.10866692853304
28.878181818181815,75.86363636363636,93.12019911919305
28.98161616161616,75.86363636363636,66.05674914327693
29.085050505050503,75.86363636363636,76.5081822362948
29.188484848484848,75.86363636363636,80.6821447111971
29.29191919191919,75.86363636363636,58.60512145736927
29.395353535353536,75.86363636363636,55.41552968903284
29.49878787878788,75.86363636363636,68.02500374712673
29.60222222222222,75.86363636363636,85.68212148631602
29.705656565656565,75.86363636363636,59.33898771379974
29.80909090909091,75.86363636363636,57.460753287717786
29.91252525252525,75.86363636363636,72.84815400620141
30.015959595959593,75.86363636363636,92.932240800824
30.119393939393937,75.86363636363636,68.94182372552119
30.22282828282828,75.86363636363636,72.40594832843087
30.326262626262626,75.86363636363636,77.45751551283628
30.42969696969697,75.86363636363636,73.1878929384786
30.533131313131314,75.86363636363636,79.73419483064238
30.636565656565654,75.86363636363636,62.74728109754554
30.74,75.86363636363636,82.41884315544752
20.5,75.90151515151516,93.90500932446261
20.603434343434344,75.90151515151516,67.39639661374936
20.706868686868688,75.90151515151516,70.72229208049025
20.81030303030303,75.90151515151516,92.94791818426069
20.913737373737373,75.90151515151516,60.024352560853565
21.017171717171717,75.90151515151516,91.35307369522491
21.12060606060606,75.90151515151516,87.34483907073852
21.224040404040405,75.90151515151516,63.17733336722833
21.327474747474746,75.90151515151516,70.95532885640287
21.43090909090909,75.90151515151516,71.38429286213142
21.534343434343434,75.90151515151516,92.92871784152888
21.637777777777778,75.90151515151516,94.43027712754721
21.741212121212122,75.90151515151516,85.05882878457183
21.844646464646466,75.90151515151516,90.50351782126299
21.948080808080807,75.90151515151516,70.54454111227025
22.05151515151515,75.90151515151516,61.7342060858422
22.154949494949495,75.90151515151516,58.9812859499206
22.25838383838384,75.90151515151516,59.70439390389744
22.361818181818183,75.90151515151516,80.80258728407277
22.465252525252524,75.90151515151516,57.7616257275897
22.568686868686868,75.90151515151516,58.51502243371786
22.672121212121212,75.90151515151516,86.92789656467409
22.775555555555556,75.90151515151516,80.72708257330298
22.8789898989899,75.90151515151516,85.53309449690786
22.98242424242424,75.90151515151516,67.9308602851917
23.085858585858585,75.90151515151516,62.75355970369588
23.18929292929293,75.90151515151516,91.42869709845193
23.292727272727273,75.90151515151516,94.13973263961442
23.396161616161617,75.90151515151516,57.6023164854106
23.499595959595958,75.90151515151516,82.88679935686537
23.6030303030303,75.90151515151516,79.18244608062301
23.706464646464646,75.90151515151516,93.44331039679
23.80989898989899,75.90151515151516,75.75557168937854
23.913333333333334,75.90151515151516,66.81180897951523
24.016767676767678,75.90151515151516,77.00365477924385
24.12020202020202,75.90151515151516,82.67552109696442
24.223636363636363,75.90151515151516,92.02313580534815
24.327070707070707,75.90151515151516,93.21531671670083
24.43050505050505,75.90151515151516,76.54747520432024
24.53393939393939,75.90151515151516,81.96611275875702
24.637373737373736,75.90151515151516,67.42161311476167
24.74080808080808,75.90151515151516,71.44029312305386
24.844242424242424,75.90151515151516,77.9282312179713
24.947676767676768,75.90151515151516,84.77884918726491
25.051111111111112,75.90151515151516,83.31814713342429
25.154545454545456,75.90151515151516,59.67235530348093
25.257979797979797,75.90151515151516,69.57084575644919
25.36141414141414,75.90151515151516,90.58022552810259
25.464848484848485,75.90151515151516,91.87562082696097
25.568282828282825,75.90151515151516,57.23692146379163
25.67171717171717,75.90151515151516,82.45339573481871
25.775151515151514,75.90151515151516,71.50513677807719
25.878585858585858,75.90151515151516,82.65771105084414
25.982020202020202,75.90151515151516,71.60930362258135
26.085454545454546,75.90151515151516,76.58126350797907
26.18888888888889,75.90151515151516,89.45187286693549
26.29232323232323,75.90151515151516,82.51536339530468
26.395757575757575,75.90151515151516,69.16273534418428
26.49919191919192,75.90151515151516,58.147143451537644
26.602626262626263,75.90151515151516,77.90671990760215
26.706060606060603,75.90151515151516,80.33900634319268
26.809494949494947,75.90151515151516,83.50885910101564
26.91292929292929,75.90151515151516,63.058587881039585
27.016363636363636,75.90151515151516,86.97533905076844
27.11979797979798,75.90151515151516,82.61080451284039
27.223232323232324,75.90151515151516,67.71709044708871
27.326666666666664,75.90151515151516,87.35516935575895
27.43010101010101,75.90151515151516,68.19243511662177
27.533535353535353,75.90151515151516,71.64464433117585
27.636969696969697,75.90151515151516,82.73401949027922
27.740404040404037,75.90151515151516,68.87503865501876
27.84383838383838,75.90151515151516,82.823385418259
27.947272727272725,75.90151515151516,84.36533037808535
28.05070707070707,75.90151515151516,78.50410262032156
28.154141414141414,75.90151515151516,83.10343506352109
28.257575757575758,75.90151515151516,69.18672479973776
28.361010101010102,75.90151515151516,84.66413536973846
28.464444444444442,75.90151515151516,67.45873116999958
28.567878787878787,75.90151515151516,84.20003938142844
28.67131313131313,75.90151515151516,93.29019586306156
28.77474747474747,75.90151515151516,88.78663424844945
28.878181818181815,75.90151515151516,78.97685257207718
28.98161616161616,75.90151515151516,88.53305656050149
29.085050505050503,75.90151515151516,84.66845116744065
29.188484848484848,75.90151515151516,67.56654885607807
29.29191919191919,75.90151515151516,86.27364963373098
29.395353535353536,75.90151515151516,56.115088886781386
29.49878787878788,75.90151515151516,72.89712232477046
29.60222222222222,75.90151515151516,88.7769938116922
29.705656565656565,75.90151515151516,61.08741153763887
29.80909090909091,75.90151515151516,91.41192949635132
29.91252525252525,75.90151515151516,91.96855946532119
30.015959595959593,75.90151515151516,91.26783963107609
30.119393939393937,75.90151515151516,67.36572664892246
30.22282828282828,75.90151515151516,75.62821218648887
30.326262626262626,75.90151515151516,62.04951711057464
30.42969696969697,75.90151515151516,57.941160502556606
30.533131313131314,75.90151515151516,58.13335800148497
30.636565656565654,75.90151515151516,93.68744085075053
30.74,75.90151515151516,78.5378954651068
20.5,75.93939393939394,57.907422008553894
20.603434343434344,75.93939393939394,71.06511405958011
20.706868686868688,75.93939393939394,67.84582013755889
20.81030303030303,75.93939393939394,75.67682722389631
20.913737373737373,75.93939393939394,80.23121380526581
21.017171717171717,75.93939393939394,92.11023008777262
21.12060606060606,75.93939393939394,81.52819786076228
21.224040404040405,75.93939393939394,74.4226626613406
21.327474747474746,75.93939393939394,57.35050661989796
21.43090909090909,75.93939393939394,66.81875020049874
21.534343434343434,75.93939393939394,65.37619012847748
21.637777777777778,75.93939393939394,70.27731250321057
21.741212121212122,75.93939393939394,82.36394705276237
21.844646464646466,75.93939393939394,61.80721138640595
21.948080808080807,75.93939393939394,71.76940064528837
22.05151515151515,75.93939393939394,90.90938278636114
22.154949494949495,75.93939393939394,69.43968308172998
22.25838383838384,75.93939393939394,60.67917394653939
22.361818181818183,75.93939393939394,55.785752919575664
22.465252525252524,75.93939393939394,92.2968392651938
22.568686868686868,75.93939393939394,65.02360037427738
22.672121212121212,75.93939393939394,81.7729564805198
22.775555555555556,75.93939393939394,72.43293491299507
22.8789898989899,75.93939393939394,87.87987905864134
22.98242424242424,75.93939393939394,75.42585140437208
23.085858585858585,75.93939393939394,93.50053668676267
23.18929292929293,75.93939393939394,83.81692566043726
23.292727272727273,75.93939393939394,55.362965207991756
23.396161616161617,75.93939393939394,57.62833746229307
23.499595959595958,75.93939393939394,86.55205579366014
23.6030303030303,75.93939393939394,56.78019776734385
23.706464646464646,75.93939393939394,78.40095407755226
23.80989898989899,75.93939393939394,69.85705410355871
23.913333333333334,75.93939393939394,76.80811912736797
24.016767676767678,75.93939393939394,67.13702373667996
24.12020202020202,75.93939393939394,90.18020209691463
24.223636363636363,75.93939393939394,72.2692354871661
24.327070707070707,75.93939393939394,75.52315464391293
24.43050505050505,75.93939393939394,77.26456581695756
24.53393939393939,75.93939393939394,85.7014848084765
24.637373737373736,75.93939393939394,59.716454784011496
24.74080808080808,75.93939393939394,91.60085139785764
24.844242424242424,75.93939393939394,74.21007314924354
24.947676767676768,75.93939393939394,59.51445502950563
25.051111111111112,75.93939393939394,64.58504654696587
25.154545454545456,75.93939393939394,77.4565300246581
25.257979797979797,75.93939393939394,69.59463304899504
25.36141414141414,75.93939393939394,56.12889366666359
25.464848484848485,75.93939393939394,85.30129081986027
25.568282828282825,75.93939393939394,80.85353476536045
25.67171717171717,75.93939393939394,62.78986489104791
25.775151515151514,75.93939393939394,66.45631754982291
25.878585858585858,75.93939393939394,67.51110030797005
25.982020202020202,75.93939393939394,77.59775515372577
26.085454545454546,75.93939393939394,86.28745877244938
26.18888888888889,75.93939393939394,67.8038795291407
26.29232323232323,75.93939393939394,58.17002174704235
26.395757575757575,75.93939393939394,87.49436637472772
26.49919191919192,75.93939393939394,88.84658002875028
26.602626262626263,75.93939393939394,90.76334911930277
26.706060606060603,75.93939393939394,92.20217839435134
26.809494949494947,75.93939393939394,88.68221469351542
26.91292929292929,75.93939393939394,71.63730693253635
27.016363636363636,75.93939393939394,91.652310244214
27.11979797979798,75.93939393939394,76.19904143848063
27.223232323232324,75.93939393939394,60.12907563296786
27.326666666666664,75.93939393939394,67.05068660139573
27.43010101010101,75.93939393939394,60.10502830294995
27.533535353535353,75.93939393939394,65.75192915717581
27.636969696969697,75.93939393939394,92.29705138033113
27.740404040404037,75.93939393939394,82.55062155530344
27.84383838383838,75.93939393939394,89.95271913444074
27.947272727272725,75.93939393939394,58.8823782171612
28.05070707070707,75.93939393939394,88.62275751619633
28.154141414141414,75.93939393939394,59.40666376381335
28.257575757575758,75.93939393939394,66.77918429256026
28.361010101010102,75.93939393939394,89.95169152058749
28.464444444444442,75.93939393939394,78.69767979148072
28.567878787878787,75.93939393939394,79.66047944772416
28.67131313131313,75.93939393939394,70.26070165144819
28.77474747474747,75.93939393939394,59.4351871383362
28.878181818181815,75.93939393939394,68.7578386701231
28.98161616161616,75.93939393939394,74.31348404872827
29.085050505050503,75.93939393939394,55.86895113488021
29.188484848484848,75.93939393939394,63.4380182990641
29.29191919191919,75.93939393939394,93.20260261374548
29.395353535353536,75.93939393939394,91.27766617236782
29.49878787878788,75.93939393939394,83.66713116469087
29.60222222222222,75.93939393939394,72.09380250348426
29.705656565656565,75.93939393939394,92.91397817552533
29.80909090909091,75.93939393939394,91.6743476647142
29.91252525252525,75.93939393939394,83.05357800976539
30.015959595959593,75.93939393939394,70.78312299450161
30.119393939393937,75.93939393939394,71.86552960863204
30.22282828282828,75.93939393939394,84.26807697062574
30.326262626262626,75.93939393939394,58.8411381641925
30.42969696969697,75.93939393939394,82.8978031186957
30.533131313131314,75.93939393939394,63.0842380441568
30.636565656565654,75.93939393939394,87.83369948615243
30.74,75.93939393939394,64.66474894670095
